id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,response,complain,age,Total_Spending,Age_Group,Total_Purchases,mnttotal,YearMonth
9495,1982,Bachelor,Single,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,43,1149,40s,16,1149,2013-08
2631,1982,Bachelor,Single,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,43,1149,40s,16,1149,2013-08
6312,1959,Bachelor,Married,65031.0,0,1,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,66,863,60s,26,863,2013-03
615,1960,Bachelor,Single,30507.0,0,0,2013-11-03,29,65,36,74,38,20,110,1,5,1,4,7,0,0,65,343,60s,10,343,2013-11
4406,1970,Bachelor,Single,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,55,1471,50s,21,1471,2013-01
10061,1950,Bachelor,Married,59462.0,0,1,2013-05-01,29,724,17,143,0,8,196,2,9,2,12,7,0,0,75,1088,70s,23,1088,2013-05
10619,1994,Bachelor,Single,95529.0,0,0,2012-03-12,29,770,29,890,250,27,24,1,7,3,7,3,1,0,31,1990,30s,17,1990,2012-03
4945,1953,Bachelor,Widow,53653.0,0,0,2012-07-11,29,815,10,239,28,10,108,2,10,4,12,6,0,0,72,1210,70s,26,1210,2012-07
1777,1980,Basic,Married,25965.0,0,0,2012-07-09,29,2,2,11,41,7,11,1,2,0,3,8,0,0,45,74,40s,5,74,2012-07
4023,1970,Bachelor,Married,22979.0,1,0,2012-06-09,29,16,17,19,20,21,22,3,3,2,2,8,1,0,55,115,50s,7,115,2012-06
7922,1951,PhD,Single,64950.0,0,1,2012-12-08,29,819,0,72,12,0,63,2,11,2,10,7,0,0,74,966,70s,23,966,2012-12
10699,1985,Bachelor,Married,44322.0,1,0,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8,0,0,40,92,30s,6,92,2014-06
7516,1983,Bachelor,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,42,45,40s,5,45,2014-05
3129,1983,Bachelor,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,42,45,40s,5,45,2014-05
5121,1977,Bachelor,Single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,0,0,48,761,40s,18,761,2014-03
2186,1977,Master,Single,82326.0,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,1,0,48,2257,40s,21,2257,2014-10
10548,1995,Bachelor,Single,71163.0,0,0,2014-09-03,30,283,17,372,138,106,44,1,3,8,12,1,0,0,30,960,20s,23,960,2014-09
6384,1978,Bachelor,Divorced,71022.0,0,1,2014-11-02,30,909,12,278,0,12,242,3,5,2,11,8,0,0,47,1453,40s,18,1453,2014-11
2625,1954,Master,Single,42607.0,0,1,2013-11-17,30,156,29,56,30,32,47,2,3,2,7,3,0,0,71,350,70s,12,350,2013-11
1676,1975,Bachelor,Married,43057.0,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0,50,266,40s,11,266,2013-10
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,0,0,50,224,40s,8,224,2013-10
6859,1987,Bachelor,Single,29236.0,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,38,99,30s,7,99,2013-08
271,1969,Bachelor,Widow,40590.0,1,1,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,0,0,56,258,50s,10,258,2013-02
7699,1969,Bachelor,Widow,40590.0,1,1,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,0,0,56,258,50s,10,258,2013-02
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,66,1526,60s,22,1526,2013-08
938,1981,Bachelor,Married,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,0,0,44,87,40s,5,87,2013-07
7873,1973,PhD,Single,63516.0,1,1,2013-06-07,30,141,11,114,15,14,5,4,4,1,7,5,0,0,52,300,50s,12,300,2013-06
9967,1974,Bachelor,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,51,447,50s,14,447,2013-05
1087,1975,Master,Single,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,1,0,50,173,40s,7,173,2013-05
8314,1982,Bachelor,Married,79908.0,0,0,2013-05-04,30,557,129,761,29,185,111,1,5,6,7,2,0,0,43,1772,40s,18,1772,2013-05
3762,1986,PhD,Single,69867.0,0,0,2013-02-04,30,196,0,512,33,130,54,1,3,5,8,1,1,0,39,925,30s,16,925,2013-02
10383,1966,Bachelor,Divorced,70287.0,0,0,2013-02-04,30,295,35,482,121,120,40,1,5,5,10,3,1,0,59,1093,50s,20,1093,2013-02
6798,1966,Bachelor,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,1,0,59,433,50s,14,433,2013-03
4168,1966,Bachelor,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,1,0,59,433,50s,14,433,2013-03
6690,1966,Master,Married,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,59,90,50s,7,90,2013-03
10602,1983,Bachelor,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,42,156,40s,7,156,2013-02
3220,1983,Bachelor,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,42,156,40s,7,156,2013-02
5424,1983,Bachelor,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,42,156,40s,7,156,2013-02
7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,62,825,60s,21,825,2013-01
5289,1975,Master,Single,41658.0,1,1,2012-09-11,30,8,4,12,15,4,29,2,1,1,2,4,0,0,50,72,40s,4,72,2012-09
347,1976,Bachelor,Divorced,40780.0,0,1,2012-08-09,30,229,27,71,13,3,34,4,7,1,5,9,0,0,49,377,40s,13,377,2012-08
5236,1979,Bachelor,Single,77568.0,0,1,2012-08-25,30,1230,0,396,232,178,158,1,10,2,8,5,0,0,46,2194,40s,20,2194,2012-08
9478,1985,Bachelor,Single,66503.0,1,0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,40,401,30s,13,401,2012-08
477,1986,Bachelor,Married,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,39,2157,30s,21,2157,2014-06
7411,1964,PhD,Married,31686.0,1,1,2014-05-06,31,11,0,5,0,0,1,2,1,0,3,6,0,0,61,17,60s,4,17,2014-05
3107,1976,Bachelor,Single,71322.0,0,1,2014-02-05,31,121,24,124,24,15,42,1,4,1,7,2,0,0,49,350,40s,12,350,2014-02
7437,1988,Bachelor,Single,27938.0,1,0,2014-04-28,31,13,0,8,2,1,5,1,1,0,4,3,0,0,37,29,30s,5,29,2014-04
255,1951,Bachelor,Divorced,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,1,74,21,70s,4,21,2014-03
3790,1956,Bachelor,Single,34633.0,2,1,2014-01-23,31,8,1,5,0,0,1,1,1,0,2,6,0,0,69,15,60s,3,15,2014-01
749,1981,Bachelor,Single,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,44,145,40s,7,145,2013-11
1503,1976,PhD,Single,162397.0,1,1,2013-03-06,31,85,1,16,2,1,2,0,0,0,1,1,0,0,49,107,40s,1,107,2013-03
8650,1978,Bachelor,Widow,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,47,42,40s,4,42,2013-03
607,1955,Master,Divorced,41769.0,0,1,2013-02-13,31,302,29,131,32,0,27,6,8,1,7,8,0,0,70,521,60s,16,521,2013-02
1008,1981,PhD,Single,44953.0,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,0,0,44,1021,40s,23,1021,2012-12
9396,1978,PhD,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,47,25,40s,3,25,2012-11
933,1978,PhD,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,47,25,40s,3,25,2012-11
5710,1970,Bachelor,Single,40548.0,0,1,2012-10-10,31,110,0,5,2,0,3,2,2,1,4,5,0,0,55,120,50s,7,120,2012-10
2882,1975,Master,Divorced,67893.0,0,1,2012-01-10,31,711,28,142,49,18,47,2,3,2,9,8,0,0,50,995,40s,14,995,2012-01
2379,1953,Bachelor,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,1,0,72,1635,70s,12,1635,2012-09
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,49,29,40s,4,29,2012-08
3262,1958,Bachelor,Single,68281.0,0,0,2012-07-08,31,995,112,417,42,48,41,1,2,9,13,5,1,0,67,1655,60s,24,1655,2012-07
5832,1960,Master,Single,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,65,1263,60s,21,1263,2014-04
5025,1979,Bachelor,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,46,135,40s,7,135,2013-12
569,1991,Bachelor,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,1,0,34,1991,30s,18,1991,2013-12
3102,1981,Master,Single,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,44,32,40s,4,32,2013-10
9449,1958,PhD,Single,79761.0,0,1,2013-04-10,32,415,5,124,15,35,11,1,5,2,11,3,0,0,67,605,60s,18,605,2013-04
8104,1951,PhD,Married,53312.0,0,0,2013-09-08,32,241,0,12,0,0,25,1,5,1,5,7,0,0,74,278,70s,11,278,2013-09
75,1982,Master,Single,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,43,467,40s,14,467,2013-07
6421,1961,Bachelor,Single,88347.0,0,0,2013-03-07,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,64,2116,60s,20,2116,2013-03
3037,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,42,410,40s,14,410,2013-06
4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,42,410,40s,14,410,2013-06
948,1971,Bachelor,Single,10245.0,1,0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,54,41,50s,5,41,2013-05
6177,1985,PhD,Married,33454.0,1,0,2013-08-05,32,76,10,56,3,1,23,2,4,0,4,8,0,0,40,169,30s,8,169,2013-08
3517,1952,Bachelor,Single,40887.0,1,1,2013-06-05,32,50,4,44,10,10,43,3,3,1,3,9,1,0,73,161,70s,7,161,2013-06
3491,1975,Bachelor,Single,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,50,1260,40s,25,1260,2013-04
7610,1983,Bachelor,Single,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,42,460,40s,14,460,2013-04
4377,1971,Bachelor,Married,52914.0,0,1,2013-07-01,32,254,10,44,30,10,227,2,7,3,3,7,0,0,54,575,50s,13,575,2013-07
9850,1972,Master,Married,24884.0,1,0,2012-11-29,32,3,6,7,0,0,3,1,0,0,3,7,0,0,53,19,50s,3,19,2012-11
5544,1970,Bachelor,Single,67384.0,0,1,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5,0,0,55,1490,50s,20,1490,2012-10
6497,1960,Bachelor,Married,51651.0,0,1,2012-07-11,32,293,6,23,13,6,92,4,6,2,5,8,0,0,65,433,60s,13,433,2012-07
4543,1980,Bachelor,Married,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,45,1919,40s,18,1919,2012-10
5117,1963,Master,Married,32632.0,0,0,2012-02-08,32,63,151,137,153,19,53,2,4,4,8,5,0,0,62,576,60s,16,576,2012-02
1448,1963,Master,Married,33562.0,1,2,2014-06-25,33,21,12,12,0,3,3,3,2,0,4,4,0,0,62,51,60s,6,51,2014-06
6887,1967,Bachelor,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,58,564,50s,17,564,2014-04
7500,1967,Bachelor,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,58,564,50s,17,564,2014-04
2724,1981,Master,Single,36143.0,1,0,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0,44,19,40s,3,19,2014-03
2256,1973,Master,Married,27159.0,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,52,21,50s,4,21,2014-03
1100,1960,Master,Single,41275.0,1,2,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0,65,61,60s,7,61,2014-03
7725,1965,Master,Married,76800.0,0,0,2014-08-03,33,173,26,255,35,71,81,1,4,4,7,1,0,0,60,641,50s,15,641,2014-08
2612,1987,Bachelor,Married,75794.0,0,0,2013-12-24,33,754,160,625,63,32,48,1,7,5,12,3,0,0,38,1682,30s,24,1682,2013-12
113,1951,Bachelor,Married,30833.0,1,1,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,74,28,70s,4,28,2013-07
2868,1949,PhD,Single,26518.0,1,1,2013-08-04,33,20,1,28,3,3,2,3,2,0,3,8,1,0,76,57,70s,5,57,2013-08
4216,1981,Bachelor,Single,91065.0,0,0,2013-02-22,33,822,114,108,179,137,114,1,7,9,9,3,1,0,44,1474,40s,25,1474,2013-02
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,0,63,315,60s,12,315,2013-01
359,1950,Bachelor,Single,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,1,75,504,70s,16,504,2013-01
8842,1971,Bachelor,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,54,44,50s,5,44,2012-12
2154,1971,Bachelor,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,54,44,50s,5,44,2012-12
6050,1975,Master,Married,57036.0,0,1,2012-11-12,33,1171,43,219,19,14,47,4,6,3,13,9,0,0,50,1513,40s,22,1513,2012-11
9204,1970,Bachelor,Widow,66731.0,0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,55,1029,50s,13,1029,2012-12
4472,1970,PhD,Divorced,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,55,57,50s,5,57,2014-06
6864,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,36,30,30s,6,30,2014-05
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,36,30,30s,6,30,2014-05
3924,1965,PhD,Divorced,57912.0,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,0,60,916,50s,23,916,2014-03
5654,1972,Bachelor,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,53,61,50s,5,61,2014-03
9216,1971,Bachelor,Married,35788.0,1,1,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6,0,0,54,44,50s,5,44,2014-01
8086,1959,Bachelor,Married,42243.0,1,1,2013-11-12,34,48,0,2,0,0,5,2,2,0,3,7,0,0,66,55,60s,5,55,2013-11
9097,1956,Bachelor,Divorced,46086.0,0,1,2013-03-11,34,244,8,32,7,2,50,4,3,1,8,4,0,0,69,343,60s,12,343,2013-03
7631,1978,Master,Single,61346.0,1,0,2013-06-10,34,562,58,168,43,16,142,1,5,7,10,3,0,0,47,989,40s,22,989,2013-06
7275,1971,Master,Single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,54,131,50s,7,131,2013-04
8334,1971,Master,Single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,54,131,50s,7,131,2013-04
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,38,59,30s,5,59,2013-09
2281,1970,Bachelor,Single,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,0,0,55,28,50s,3,28,2013-09
7034,1978,Master,Married,25804.0,1,0,2013-01-09,34,8,7,9,13,6,12,2,2,0,3,8,0,0,47,55,40s,5,55,2013-01
2797,1977,Bachelor,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,48,1073,40s,25,1073,2013-08
3934,1966,Bachelor,Married,61286.0,0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,59,608,50s,16,608,2013-02
2493,1966,Bachelor,Married,61286.0,0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,59,608,50s,16,608,2013-02
3759,1958,Bachelor,Single,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,0,0,67,1155,60s,24,1155,2013-07
965,1971,Bachelor,Divorced,55635.0,0,1,2012-11-13,34,235,65,164,50,49,27,4,7,3,7,6,0,0,54,590,50s,17,590,2012-11
7378,1981,Master,Single,42021.0,1,0,2012-08-31,34,393,5,136,7,5,27,5,10,1,6,9,0,0,44,573,40s,17,573,2012-08
1859,1972,Master,Married,75251.0,0,0,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,1,0,53,1890,50s,18,1890,2012-08
6263,1968,Bachelor,Single,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,57,106,50s,6,106,2012-08
2072,1969,PhD,Single,53374.0,0,1,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,1,0,56,1064,50s,15,1064,2012-08
8908,1959,Bachelor,Married,87195.0,0,0,2014-08-05,35,217,76,690,50,26,38,1,3,11,5,1,1,0,66,1097,60s,19,1097,2014-08
738,1981,Master,Single,42395.0,1,1,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,44,182,40s,8,182,2014-04
10129,1966,Bachelor,Single,82427.0,0,0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1,0,0,59,1456,50s,20,1456,2014-12
807,1969,Master,Single,44602.0,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,56,292,50s,11,292,2014-02
3334,1951,Bachelor,Married,94642.0,0,0,2014-12-02,35,879,143,797,106,143,143,0,5,7,9,1,0,0,74,2211,70s,21,2211,2014-12
5423,1983,Bachelor,Single,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,42,16,40s,3,16,2013-10
4426,1975,Bachelor,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,50,527,40s,15,527,2013-09
10489,1973,Bachelor,Married,92955.0,0,0,2013-08-19,35,693,21,925,31,24,84,1,6,7,9,2,1,0,52,1778,50s,22,1778,2013-08
2570,1968,Bachelor,Single,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,1,0,57,815,50s,21,815,2013-07
3834,1962,Bachelor,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,63,861,60s,21,861,2013-03
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,1,0,55,1812,50s,15,1812,2012-12
4791,1980,Bachelor,Single,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,45,41,40s,4,41,2012-12
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,51,33,50s,4,33,2012-10
2426,1964,PhD,Divorced,78825.0,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,1,0,61,895,60s,28,895,2012-09
35,1987,Bachelor,Married,25545.0,1,0,2012-08-09,35,32,1,64,16,12,85,3,2,2,3,6,1,0,38,210,30s,7,210,2012-08
8041,1971,PhD,Widow,47111.0,0,1,2012-08-09,35,595,71,153,120,112,41,6,3,2,10,9,0,0,54,1092,50s,15,1092,2012-08
3584,1955,PhD,Single,49667.0,0,0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,70,1396,60s,20,1396,2012-08
7718,1947,Master,Single,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,78,711,70s,9,711,2014-04
8605,1964,PhD,Single,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,61,68,60s,5,68,2014-03
1646,1972,Basic,Married,25224.0,1,0,2014-03-16,36,4,9,12,11,2,8,2,1,1,3,3,0,0,53,46,50s,5,46,2014-03
9206,1968,Bachelor,Single,77382.0,0,1,2014-07-01,36,491,48,231,112,105,134,2,5,7,12,1,0,0,57,1121,50s,24,1121,2014-07
10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,58,13,50s,3,13,2013-12
6885,1977,Bachelor,Divorced,32952.0,1,0,2013-01-12,36,38,0,12,3,1,1,1,2,0,3,7,0,0,48,55,40s,5,55,2013-01
907,1975,Bachelor,Married,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,50,362,40s,13,362,2013-11
3867,1947,PhD,Single,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,78,1095,70s,25,1095,2013-08
3859,1947,PhD,Single,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,78,1095,70s,25,1095,2013-08
3265,1959,Bachelor,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,66,46,60s,4,46,2013-03
4418,1983,Master,Single,89616.0,0,0,2013-02-25,36,671,47,655,145,111,15,1,7,5,12,2,1,0,42,1644,40s,24,1644,2013-02
4611,1970,Bachelor,Single,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,1,0,55,1724,50s,30,1724,2013-01
4530,1948,Master,Widow,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,1,0,77,1930,70s,20,1930,2012-10
7736,1986,Bachelor,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,39,61,30s,5,61,2012-10
9949,1976,Bachelor,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,49,877,40s,12,877,2012-10
942,1982,Bachelor,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,1,0,43,299,40s,11,299,2012-08
6181,1950,Master,Single,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,75,939,70s,26,939,2012-07
7660,1973,PhD,Single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,52,49,50s,4,49,2014-05
2055,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0,52,49,50s,4,49,2014-05
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0,52,49,50s,4,49,2014-05
1626,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,52,49,50s,4,49,2014-05
6428,1950,PhD,Widow,76842.0,0,0,2014-03-05,37,605,10,345,84,54,32,1,1,8,7,0,0,0,75,1130,70s,16,1130,2014-03
9617,1951,Bachelor,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,74,19,70s,4,19,2014-04
4339,1970,PhD,Married,67353.0,0,1,2013-12-31,37,702,17,151,0,8,35,5,5,6,12,2,0,0,55,913,50s,23,913,2013-12
7235,1975,Master,Married,17003.0,1,0,2013-09-12,37,2,5,12,4,8,7,3,2,0,4,5,0,0,50,38,40s,6,38,2013-09
8527,1965,Master,Single,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,60,395,50s,14,395,2013-07
1968,1971,Bachelor,Widow,45684.0,1,0,2013-02-12,37,5,1,5,10,0,7,1,1,0,2,7,0,0,54,28,50s,3,28,2013-02
9862,1969,Bachelor,Single,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,56,33,50s,5,33,2013-11
11075,1978,Bachelor,Married,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,47,270,40s,11,270,2013-10
6658,1972,Bachelor,Single,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,53,1194,50s,25,1194,2013-07
4552,1991,Bachelor,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,34,393,30s,11,393,2013-06
10377,1958,Master,Single,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,67,397,60s,12,397,2013-06
5336,1971,Master,Single,157733.0,1,0,2013-04-06,37,39,1,9,2,0,8,0,1,0,1,1,0,0,54,59,50s,2,59,2013-04
10350,1950,PhD,Married,54432.0,2,1,2013-09-05,37,33,0,5,0,0,0,1,1,0,3,4,0,0,75,38,70s,4,38,2013-09
11071,1984,Bachelor,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,1,0,41,1923,40s,15,1923,2013-04
11100,1972,Bachelor,Divorced,51813.0,1,1,2013-11-04,37,51,2,7,0,1,2,2,2,0,3,7,0,0,53,63,50s,5,63,2013-11
6516,1989,Basic,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,36,18,30s,3,18,2013-03
1734,1968,PhD,Single,40706.0,2,1,2013-01-17,37,59,0,11,4,2,5,4,3,0,4,7,0,0,57,81,50s,7,81,2013-01
2131,1959,PhD,Divorced,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,66,1307,60s,19,1307,2012-12
6439,1958,Bachelor,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,67,1102,60s,24,1102,2012-08
10591,1969,Bachelor,Widow,43638.0,0,1,2012-06-08,37,63,10,83,7,19,19,2,4,1,4,7,0,0,56,201,50s,9,201,2012-06
9797,1956,Bachelor,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,69,443,60s,14,443,2014-04
9336,1969,PhD,Widow,62187.0,0,1,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,56,636,50s,18,636,2014-03
2174,1954,Bachelor,Single,46344.0,1,1,2014-08-03,38,11,1,6,2,1,6,2,1,1,2,5,0,0,71,27,70s,4,27,2014-08
3197,1980,Bachelor,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,45,670,40s,18,670,2013-12
9185,1966,PhD,Single,69759.0,0,0,2013-10-28,38,452,20,514,13,30,0,3,4,6,5,3,1,0,59,1029,50s,15,1029,2013-10
